target_class_l3,molregno,molecule_chembl_id,canonical_smiles,max_pchembl_value,mean_pchembl_value,activity_records,unique_targets,target_names,target_chembl_ids,target_organisms,standard_types,unseen_class_id
Smoothened receptor (frizzled family GPCR),1355648,CHEMBL2059872,Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.38,7.38,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2054799,CHEMBL3740447,O=C(NC(=O)c1ccc(OCc2ccc(F)cc2)cc1)Nc1ccc(Cl)c(-c2nc3ccccc3[nH]2)c1,7.38,7.38,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2351660,CHEMBL4444651,Cc1ccc(OCc2ccnn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)nc1,7.38,7.38,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1349873,CHEMBL2043432,CN1CC[C@@H](NC(=O)c2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,7.37,7.37,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2026001,CHEMBL3692774,Cc1cccnc1-c1cc(N2CCC(C(=O)N(C)[C@@H]3CS(=O)(=O)C[C@H]3O)CC2)ncc1Cl,7.37,7.37,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030011,CHEMBL3696744,Cc1cccnc1-c1cc(N2CCC(C(=O)N3CCCC[C@H]3CO)CC2)ncc1Cl,7.37,7.37,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1175017,CHEMBL1824911,Cc1oc(-c2ccc(NC(=O)c3ccccc3Cl)cc2)nc1-c1ccccc1,7.36,7.36,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025962,CHEMBL3692736,Cc1cccnc1-c1cc(N2CCC(NC(=O)CN(C)C)CC2)ncc1Cl,7.36,7.36,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030020,CHEMBL3696753,Cc1cnc(-c2cc(N3CCC(O)CC3)ncc2Cl)c(C)c1,7.36,7.36,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1173960,CHEMBL1823865,O=C(NC1CCCCC1)N1CCN(c2nc(-c3ccc4ccccc4n3)no2)CC1,7.35,7.05,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1349874,CHEMBL2043433,CN1CC[C@@H](NC(=O)Nc2ccc3c(c2)OCCO3)C[C@@H]1c1nc2ccccc2[nH]1,7.35,7.35,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),501962,CHEMBL495875,NC(=O)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1,7.34,6.7675,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1172523,CHEMBL1822442,O=C(NCC1(N2CCCCC2)CCCC1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,7.34,7.3149999999999995,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1172524,CHEMBL1822443,CCN(CC)C1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,7.34,7.3,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1172527,CHEMBL1822446,CCNC1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,7.34,7.1899999999999995,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2169453,CHEMBL3960082,Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3nc4ccccc4[nH]3)c1)CC[C@H]2C,7.34,7.34,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1164911,CHEMBL1807228,COc1cccc(-c2ncccc2NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)C3C2)c1,7.33,7.21,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1193367,CHEMBL1852688,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,7.33,7.33,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,Ki,8
Smoothened receptor (frizzled family GPCR),2270782,CHEMBL4167751,Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)cc1,7.33,7.33,4,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1175027,CHEMBL1824921,O=C(Nc1ccc(-c2cc(-c3ccccc3)ncn2)cc1)c1ccccc1Cl,7.32,7.32,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030064,CHEMBL3696797,Cc1cnc(-c2nc(N3CCC(NC(=O)CO)CC3)ccc2Cl)c(C)c1,7.32,7.32,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1175012,CHEMBL1824906,O=C(Nc1ccc(/C=C/c2ccccc2)cc1)c1ccccc1Cl,7.31,7.31,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030014,CHEMBL3696747,Cc1cccnc1-c1cc(N2CCC(C(=O)Nc3cnn(C)n3)CC2)ncc1Cl,7.31,7.31,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2245355,CHEMBL4105444,Cc1ccc(NC(=O)CN2C(=O)/C(=N/NC(=O)c3cc(Br)ccc3O)c3ccccc32)cc1,7.3,7.3,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,Ki,8
Smoothened receptor (frizzled family GPCR),2796330,CHEMBL5276628,CC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccccc1,7.3,7.3,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2428471,CHEMBL4558043,Cc1ccc(NCc2ccnn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)cn1,7.29,7.29,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1166151,CHEMBL1808456,CS(=O)(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)C3C2)c(Cl)c1,7.28,7.195,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025960,CHEMBL3692734,COCCC(=O)N1CCN(c2cc(-c3ncccc3C)c(Cl)cn2)CC1,7.28,7.28,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2026008,CHEMBL3692781,Cc1cccnc1-c1cc(N2CCC(C(=O)NC3CCOCC3)CC2)ncc1Cl,7.28,7.28,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030070,CHEMBL3696803,Cc1cc(F)cnc1-c1cc(N2CCC(NC(=O)CC(C)(C)O)CC2)ncc1Cl,7.28,7.28,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2187764,CHEMBL3978393,Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3nc4ccc(OC(F)(F)F)cc4n3C)c1)CC[C@H]2C,7.28,7.28,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),501094,CHEMBL521900,N#Cc1ccc(N2CCN(c3nnc(Cc4cccc(Cl)c4)c4ccccc34)CC2)nc1,7.27,6.8675,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),519584,CHEMBL451194,Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@@H](NC(c2ccccc2)C(F)(F)F)C3)c1-c1ccc(C(F)(F)F)cc1,7.26,7.25,2,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2025983,CHEMBL3692757,Cc1cccnc1-c1cc(N2CCC(NC(=O)CC(C)(C)O)CC2)ncc1Cl,7.26,7.26,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030054,CHEMBL3696787,CN(C)CC(=O)NC1CCN(c2ccc(Cl)c(-c3ccccn3)n2)CC1,7.26,7.26,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2348192,CHEMBL4441183,C[C@H]1C(=O)N(c2ccc(N=[N+]=[N-])cc2)C(=O)N1Cc1ccccc1,7.26,7.25,2,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50; Ki,8
Smoothened receptor (frizzled family GPCR),2030039,CHEMBL3696772,Cc1cnc(-c2cc(N3CCC(NC(=O)CO)CC3)ncc2Cl)c(C)c1,7.25,7.25,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2091330,CHEMBL3819559,Cn1c(-c2cc(N3CCc4sc(C(=O)Nc5cccnc5)cc4C3)ccc2Cl)nc2ccccc21,7.25,7.25,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),237122,CHEMBL142972,Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@@H](NCc2ccccn2)C3)c1-c1ccc(C(F)(F)F)cc1,7.24,7.08,2,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),683051,CHEMBL1209250,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccccn2)c2ccccc12,7.24,7.24,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025979,CHEMBL3692753,Cc1cccnc1-c1cc(N2CCC(CNS(C)(=O)=O)CC2)ncc1Cl,7.24,7.24,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030028,CHEMBL3696761,Cc1cnc(-c2cc(N3CCN(C(=O)CO)CC3)ncc2Cl)c(C)c1,7.24,7.24,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2263937,CHEMBL4160906,Cc1ccc(NCc2cccn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)nc1,7.24,7.24,2,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2344392,CHEMBL4437383,Cc1ccc(CCc2ccnn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)nc1,7.24,7.24,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),501259,CHEMBL497436,C[C@H]1CN(c2nnc(Cc3ccccc3)c3ccccc23)CCN1c1ccc(C#N)cn1,7.23,6.91,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2030044,CHEMBL3696777,Cc1ccc(-c2nc(N3CCC(NS(C)(=O)=O)CC3)ncc2Cl)nc1,7.23,7.23,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1166152,CHEMBL1808457,N#Cc1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)C3C2)c(Cl)c1,7.21,7.0649999999999995,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1353087,CHEMBL2057337,Cc1ccc(-c2ncnc3nc[nH]c23)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.21,7.075,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,EC50; IC50,8
Smoothened receptor (frizzled family GPCR),1175018,CHEMBL1824912,O=C(Nc1ccc(-c2nc(-c3ccccc3)co2)cc1)c1ccccc1Cl,7.2,7.2,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025986,CHEMBL3692760,Cc1cccnc1-c1cc(N2CCC(C(=O)NC3(c4ccccn4)CC3)CC2)ncc1Cl,7.2,7.2,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1172540,CHEMBL1822459,CCN1CCCCC1CNC(=O)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,7.19,7.145,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025985,CHEMBL3692759,Cc1cccnc1-c1cc(N2CCC(C(=O)NCc3ncc[nH]3)CC2)ncc1Cl,7.19,7.19,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2741859,CHEMBL5170628,Cc1c(-c2ccnn2C)nnc(N2CCC(NC(=O)Nc3ccc(Nc4nc(NC5CCOCC5)ncc4Cl)cc3)CC2)c1C,7.19,7.19,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),683181,CHEMBL1209379,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2ccccc2)c2ncccc12,7.18,7.18,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030032,CHEMBL3696765,Cc1cnc(-c2cc(N3CCN(C(=O)CCO)CC3)ncc2Cl)c(C)c1,7.18,7.18,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030069,CHEMBL3696802,Cc1cc(F)cnc1-c1cc(N2CCC(NC(=O)CN(C)C)CC2)ncc1Cl,7.18,7.18,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025991,CHEMBL3692765,Cc1cccnc1-c1cc(N2CCC(C(=O)N[C@H]3CCN(S(C)(=O)=O)C3)CC2)ncc1Cl,7.17,7.17,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),501093,CHEMBL496603,N#Cc1ccc(N2CCN(c3nnc(Cc4ccc(F)cc4)c4ccccc34)CC2)nc1,7.16,6.7775,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),501961,CHEMBL497534,N#Cc1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1,7.16,6.8375,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),555427,CHEMBL562270,CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2cccc(C)c2)c1,7.16,7.16,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1343346,CHEMBL2031283,COc1cc(C(=O)NC(=N)Nc2cccc(-c3cc4ccccc4[nH]3)c2)cc(OC)c1OC,7.16,7.16,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1343352,CHEMBL2031289,COc1cc(C(=O)NC(=N)Nc2ccc(Cl)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC,7.16,7.16,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2322363,CHEMBL4282915,CN(Cc1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,7.16,7.16,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2463798,CHEMBL4593367,CC1CCCCC1NC(=O)C1CCN(c2nnc(-n3nccc3CNc3cccnc3)s2)CC1,7.16,7.16,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2025990,CHEMBL3692764,COc1cnc(NC(=O)C2CCN(c3cc(-c4ncccc4C)c(Cl)cn3)CC2)cn1,7.15,7.15,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2181457,CHEMBL3972086,Cc1cc(-c2ncc(CNC(=O)c3ccc4c(c3)[nH]c3ccccc34)cc2F)ccn1,7.15,7.15,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1349879,CHEMBL2043438,CN1CC[C@@H](NC(=O)Nc2cccc(C#N)c2)C[C@@H]1c1nc2ccccc2[nH]1,7.14,7.14,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2026002,CHEMBL3692775,Cc1cccnc1-c1cc(N2CCC(C(=O)N[C@H]3CC[C@@H](O)CC3)CC2)ncc1Cl,7.14,7.14,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030027,CHEMBL3696760,COC(=O)N1CCN(c2cc(-c3ncc(C)cc3C)c(Cl)cn2)CC1,7.14,7.14,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),501895,CHEMBL521558,FC(F)(F)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1,7.13,6.725,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2025940,CHEMBL3692714,Cc1ccc(-c2cc(N3CCC(NS(C)(=O)=O)CC3)ncc2Cl)nc1,7.12,7.12,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),349223,CHEMBL377200,Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1,7.11,7.0649999999999995,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1168133,CHEMBL1813103,CN(C)C(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1,7.11,6.983333333333333,3,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025963,CHEMBL3692737,COC(=O)NC1CCN(c2cc(-c3ncccc3C)c(Cl)cn2)CC1,7.11,7.11,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),683050,CHEMBL1209249,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(-c2cccnc2)c2ccccc12,7.1,7.1,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1175013,CHEMBL1824907,O=C(Cc1ccc(NC(=O)c2ccccc2Cl)cc1)c1ccccc1,7.1,7.1,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1343138,CHEMBL2031077,COc1cc(C(=O)NC(=O)Nc2ccc(Cl)c(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC,7.1,7.1,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1444852,CHEMBL2205230,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1,7.1,7.1,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),519586,CHEMBL474302,Cc1cccc(C(=O)Nc2ccc3c(c2)C[C@@H](Nc2ccccc2)C3)c1-c1ccc(C(F)(F)F)cc1,7.09,6.99,2,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2030074,CHEMBL3696807,Cc1cc(F)cnc1-c1cc(N2CCN(S(=O)(=O)CCO)CC2)ncc1Cl,7.09,7.09,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2354300,CHEMBL4447291,Cc1ccc(NCc2ccnn2-c2nnc(N3CCC(C(=O)NC4CCCCC4C)CC3)s2)nn1,7.09,7.09,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1165977,CHEMBL1808284,O=C(Nc1ccccc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,7.08,7.055,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1166153,CHEMBL1808458,Cc1cc(C#N)cc(Cl)c1NC(=O)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,7.08,6.95,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025976,CHEMBL3692750,CS(=O)(=O)NC1CCN(c2ncc(Cl)c(-c3ccccn3)n2)CC1,7.08,7.08,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030031,CHEMBL3696764,Cc1cnc(-c2cc(N3CCN(C(=O)CN(C)C)CC3)ncc2Cl)c(C)c1,7.08,7.08,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),501261,CHEMBL497639,C[C@@H]1CN(c2ccc(C#N)cn2)CCN1c1nnc(Cc2ccccc2)c2ccccc12,7.07,6.6525,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),2030062,CHEMBL3696795,CS(=O)(=O)NC1CCN(c2ncc(Cl)c(-c3ccccn3)c2F)CC1,7.07,7.07,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2188698,CHEMBL3979327,Cc1ccc2c(n1)[C@H]([C@@H](C)C(=O)Nc1ccc(Cl)c(-c3nc4cc(OC(F)(F)F)ccc4n3C)c1)CC[C@H]2C,7.07,7.07,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),371147,CHEMBL223360,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,7.06,7.06,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,Ki,8
Smoothened receptor (frizzled family GPCR),1164906,CHEMBL1807223,O=C(Nc1ccncc1-c1ccccc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,7.06,7.055,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1164912,CHEMBL1807229,O=C(Nc1cccnc1-c1ccsc1)N1CCN2C(=O)N([C@H]3C[C@@H]3c3ccccc3)C(=O)C2C1,7.06,6.84,2,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1349872,CHEMBL2043431,O=C(N[C@@H]1CCC[C@H](c2nc3ccccc3[nH]2)C1)c1ccc2c(c1)OCCO2,7.06,7.06,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1747612,CHEMBL3262641,Cc1cnc(-c2cc(N3CCn4cc(C(=O)Nc5cccc(F)c5)nc4C3)ncc2Cl)c(C)c1,7.06,7.06,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),501963,CHEMBL495876,NS(=O)(=O)c1ccc(N2CCN(c3nnc(Cc4ccccc4)c4ccccc34)CC2)nc1,7.05,6.645,4,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),1175019,CHEMBL1824913,O=C(Nc1ccc(-c2nnc(-c3ccccc3)o2)cc1)c1ccccc1Cl,7.05,7.05,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),1343159,CHEMBL2031098,COc1cc(C(=O)NC(=S)Nc2cccc(NC(=O)c3ccc(-c4ccccc4)cc3)c2)cc(OC)c1OC,7.05,7.05,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2357595,CHEMBL4450586,CC(=O)c1cccc(C(=O)Nc2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](C)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1,7.05,7.05,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),632973,CHEMBL1082790,CC(=O)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,7.04,7.04,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2025988,CHEMBL3692762,Cc1cccnc1-c1cc(N2CCC(C(=O)N[C@@H]3CCN(S(C)(=O)=O)C3)CC2)ncc1Cl,7.04,7.04,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2030033,CHEMBL3696766,Cc1cccnc1-c1cc(N2[C@@H]3CC[C@H]2CN(C(=O)CC(C)(C)O)C3)ncc1Cl,7.04,7.04,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2091328,CHEMBL3818034,Cn1c(-c2cc(N3CCc4sc(C(=O)N5CCN(c6ncccn6)CC5)cc4C3)ccc2Cl)nc2ccccc21,7.04,7.04,1,1,Protein smoothened,CHEMBL5971,Homo sapiens,IC50,8
Smoothened receptor (frizzled family GPCR),2348923,CHEMBL4441914,C[C@H]1C(=O)N(c2ccc(Cl)cc2)C(=O)N1CCc1ccccc1,7.04,7.04,1,1,Protein smoothened,CHEMBL6080,Mus musculus,IC50,8
Smoothened receptor (frizzled family GPCR),519537,CHEMBL471881,COc1ccc(CN[C@H]2Cc3ccc(NC(=O)c4cccc(C)c4-c4ccc(C(F)(F)F)cc4)cc3C2)cc1,7.03,6.975,2,2,Protein smoothened,CHEMBL5971; CHEMBL6080,Homo sapiens; Mus musculus,IC50,8
